id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones
1141,15,15,11,13,2024-02-17,2024-02-19,9,10.2,Agente,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones
1142,15,13,11,13,2023-06-24,2023-06-27,15,9.0,Agente,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
1143,12,13,7,6,2023-02-27,2023-03-24,8,36.0,Web,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
1144,5,7,2,2,2025-07-12,2025-08-05,15,137.2,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,
1145,9,16,5,12,2025-06-25,2025-07-07,17,147.0,Ventanilla,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,
1146,5,5,2,2,2022-12-30,2023-01-22,33,144.2,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor
1147,13,6,8,4,2024-12-19,2025-01-12,35,35.0,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor
1148,8,3,4,11,2023-04-15,2023-05-12,22,78.4,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
1149,15,15,11,13,2025-07-09,2025-07-12,26,8.1,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,
1150,14,12,10,13,2024-04-30,2024-05-12,43,27.75,Agente,Cancelado,0.0,mARIA eLENA fLoReS,Pasajero adulto mayor
1151,10,11,6,10,2025-03-19,2025-04-11,14,79.2,Web,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra
1152,12,14,7,6,2023-07-18,2023-08-03,44,40.4,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones
1153,14,12,10,13,2025-06-24,2025-07-20,31,25.2,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones
1154,1,10,1,1,2023-04-01,2023-04-05,14,118.8,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
1155,14,12,10,13,2024-12-08,2024-12-18,5,23.5,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
1156,10,18,6,10,2023-03-15,2023-04-04,19,84.24,Telefono,Viajado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra
1157,11,9,7,4,2025-07-30,2025-08-13,38,42.4,Web,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
1158,8,3,4,11,2025-03-23,2025-04-15,45,74.9,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,
1159,1,7,1,1,2024-07-04,2024-07-15,20,104.76,Ventanilla,Viajado,10.0,  JUAN   carlos  ,
1160,5,18,2,2,2024-03-19,2024-03-23,42,126.0,Ventanilla,Cancelado,0.0,,Sin observaciones
1161,4,9,1,5,2024-03-23,2024-04-19,39,123.6,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
1162,14,16,10,13,2024-02-02,2024-02-10,21,27.5,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor
1163,5,3,2,2,2023-09-09,2023-09-20,29,112.14,Agente,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
1164,14,1,10,13,2025-04-18,2025-05-12,25,25.25,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,
1165,3,16,1,3,2025-08-09,2025-08-25,9,132.0,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones
1166,8,19,4,11,2024-02-21,2024-03-12,25,69.3,Web,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones
1167,13,5,8,4,2023-03-21,2023-04-10,30,38.15,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor
1168,8,8,4,11,2023-09-30,2023-10-07,18,79.1,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
1169,14,20,10,13,2023-02-24,2023-03-19,36,23.63,Telefono,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor
1170,4,8,1,5,2025-02-07,2025-02-25,28,103.2,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
1171,2,13,1,1,2023-06-22,2023-07-15,20,105.6,Agente,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
1172,1,1,1,1,2025-06-18,2025-06-21,22,102.6,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,
1173,7,19,3,3,2024-12-15,2024-12-22,7,95.7,Agente,Viajado,0.0,mARIA eLENA fLoReS,
1174,4,10,1,5,2024-12-10,2024-12-30,12,128.4,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor
1175,13,15,8,4,2025-06-01,2025-06-27,44,27.41,Ventanilla,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,
1176,14,9,10,13,2024-04-28,2024-05-07,36,27.25,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
1177,15,2,11,13,2025-04-03,2025-04-10,16,8.1,Web,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
1178,6,20,2,8,2024-03-25,2024-04-24,35,122.22,Web,Cancelado,10.0,  JUAN   carlos  ,Sin observaciones
1179,9,17,5,12,2023-09-15,2023-10-05,23,148.5,Telefono,Cancelado,10.0,RICARDO ERNESTO PONCE MONTAÑO,
1180,4,10,1,5,2023-09-13,2023-09-18,15,109.2,Web,Cancelado,0.0,,Pasaje con equipaje extra
1181,4,1,1,5,2023-05-17,2023-06-09,21,114.0,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1182,4,3,1,5,2024-01-04,2024-01-09,6,129.6,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor
1183,15,5,11,13,2023-02-25,2023-03-08,20,9.1,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones
1184,14,3,10,13,2024-05-01,2024-05-09,30,28.0,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor
1185,5,3,2,2,2024-03-29,2024-04-17,13,148.4,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor
1186,14,4,10,13,2024-08-11,2024-08-28,16,26.25,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra
1187,13,5,8,4,2024-01-09,2024-01-15,29,29.61,Agente,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor
1188,2,13,1,1,2024-09-19,2024-09-29,13,136.8,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,
1189,9,13,5,12,2023-05-09,2023-05-19,22,127.5,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
1190,3,1,1,3,2024-01-07,2024-01-12,15,104.4,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
1191,9,20,5,12,2024-11-14,2024-12-10,36,138.0,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,
1192,11,16,7,4,2023-05-19,2023-06-02,20,43.2,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
1193,13,13,8,4,2024-10-09,2024-10-14,31,38.5,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones
1194,15,13,11,13,2023-06-21,2023-07-11,14,9.18,Telefono,Cancelado,10.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones
1195,10,6,6,10,2023-03-27,2023-04-17,17,89.91,Agente,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,
1196,4,6,1,5,2025-09-23,2025-10-20,17,127.2,Web,Cancelado,0.0,mARIA eLENA fLoReS,
1197,11,16,7,4,2023-12-12,2023-12-18,4,45.2,Telefono,Viajado,0.0,  JUAN   carlos  ,Pasaje con equipaje extra
1198,3,14,1,3,2023-11-08,2023-11-11,18,93.96,Ventanilla,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,
1199,13,16,8,4,2023-10-02,2023-10-21,14,34.97,Agente,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Sin observaciones
1200,12,18,7,6,2023-11-19,2023-12-10,36,39.6,Telefono,Viajado,0.0,,Pasajero adulto mayor
